Topflight,Balance,Qual_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Club_member,Any_cc_miles_12mo,Phone_sale
1,74531,0,10914,17,750,3,0,1,No
0,83276,0,22539,8,650,2,0,1,No
0,21216,0,7787,12,0,0,0,1,Yes
0,17967,0,1500,5,0,0,0,0,No
0,4000,0,0,0,0,0,0,0,No
0,74651,0,10893,22,0,0,0,1,Yes
0,400,0,160,1,0,0,0,0,No
0,35766,0,49702,20,784,1,0,1,No
0,2000,0,0,0,0,0,0,0,No
0,48296,0,31329,9,500,1,0,1,Yes
1,822321,0,138334,26,600,2,0,1,No
0,140544,0,1021,3,500,1,0,1,No
0,43971,0,1491,11,0,0,0,1,No
0,10635,0,45212,20,0,0,0,1,No
0,13986,0,400,1,400,1,0,0,No
0,46269,0,20594,14,0,0,0,1,No
0,27712,0,750,2,750,2,0,0,No
0,35850,0,17759,18,0,0,0,1,Yes
0,7630,0,220,3,0,0,0,0,No
1,31541,0,5101,12,0,0,0,1,No
1,8009,0,8102,12,2850,6,0,0,No
0,14791,0,23956,26,300,2,0,1,No
0,65141,0,31463,26,2550,2,0,1,No
0,68907,0,33434,10,0,0,0,1,No
0,27669,0,3219,7,0,0,0,1,Yes
1,62589,0,10000,4,0,0,0,0,No
1,374613,0,23592,31,5000,14,1,1,No
0,97768,0,26734,13,0,0,0,1,No
0,73159,0,358,4,358,4,0,0,No
0,48577,0,34224,16,0,0,0,1,No
0,70614,0,32417,18,0,0,0,1,No
0,38827,0,0,0,0,0,0,0,No
0,29919,0,1225,3,0,0,0,1,No
0,9673,0,0,0,0,0,0,0,No
1,72309,0,41949,20,289,2,0,1,No
0,55473,0,10156,7,0,0,0,1,No
0,706,0,730,3,100,1,0,0,Yes
0,7698,0,0,0,0,0,0,0,No
1,72019,0,20430,8,0,0,0,1,No
0,89876,0,51620,17,0,0,0,1,No
0,19821,0,2525,3,425,1,0,0,No
0,6850,0,2225,11,0,0,0,0,No
1,32091,0,8426,17,1000,2,0,0,No
0,26055,0,3320,14,0,0,0,1,No
0,122488,0,2800,17,1300,16,0,0,No
1,126028,0,23974,19,668,1,0,1,No
0,94201,0,21559,13,0,0,0,1,No
0,6240,0,0,0,0,0,0,0,No
0,13899,0,5125,31,0,0,0,0,No
0,15832,2376,8130,20,500,1,0,1,Yes
0,891,0,891,8,0,0,0,1,No
0,21787,0,1500,5,0,0,0,0,No
0,71502,0,9482,13,0,0,0,1,No
0,3420,0,1750,7,0,0,0,0,No
0,7535,0,18487,20,0,0,0,1,No
0,28132,0,465,5,0,0,1,1,Yes
1,67329,0,6500,3,0,0,0,0,No
0,20971,1490,43527,34,0,0,0,1,Yes
0,11500,0,0,0,0,0,0,0,No
0,15275,0,2750,8,0,0,0,0,Yes
0,166638,0,64572,22,0,0,1,1,No
0,86500,0,51740,20,0,0,0,1,No
0,5500,0,5500,11,5500,11,0,0,No
0,62121,0,3602,9,0,0,0,1,Yes
1,66315,0,8096,9,0,0,0,0,Yes
0,4342,0,0,0,0,0,0,0,No
0,24838,0,500,1,0,0,0,0,No
0,23165,0,5990,15,150,1,0,1,No
0,25992,0,24333,10,0,0,0,1,No
1,59782,0,7500,7,2000,4,0,0,Yes
1,64131,1452,7676,15,4620,11,0,0,No
0,96179,0,32069,14,400,2,0,1,No
0,101431,0,49801,19,0,0,0,1,Yes
0,12824,0,500,4,0,0,0,0,No
1,130595,0,0,0,0,0,0,0,Yes
0,8150,0,14135,41,500,2,0,1,No
0,22291,0,3812,11,578,2,0,0,No
1,204693,0,5159,5,0,0,0,0,No
0,16079,0,6085,4,0,0,0,0,Yes
0,10630,0,550,6,0,0,0,0,No
0,23027,0,3375,15,0,0,0,0,No
0,112345,0,36640,14,0,0,0,1,Yes
0,7500,0,2950,8,2850,7,0,0,No
0,4351,0,0,0,0,0,0,0,No
1,97510,1678,71609,51,7650,26,0,1,Yes
1,104656,0,5000,3,0,0,0,0,No
0,9575,0,0,0,0,0,0,0,No
0,55152,0,14630,14,0,0,0,1,No
0,12855,0,0,0,0,0,0,0,No
0,11947,0,8099,14,1000,2,0,1,No
0,24893,0,0,0,0,0,0,0,No
0,17534,0,0,0,0,0,0,0,No
0,37165,0,19715,15,0,0,0,1,No
1,190730,0,78916,28,2450,9,0,1,No
0,4680,0,135,3,0,0,0,0,No
0,10845,0,0,0,0,0,0,0,Yes
0,22998,0,0,0,0,0,0,0,No
0,15635,0,410,3,0,0,0,0,No
0,35650,0,23130,34,0,0,0,1,No
0,3126,0,100,1,0,0,0,0,No
0,33245,0,31390,17,0,0,0,1,No
0,16152,0,6129,19,500,5,0,1,No
0,15624,0,0,0,0,0,0,0,Yes
0,59151,0,11110,13,0,0,0,1,No
0,30500,0,0,0,0,0,0,0,No
0,88404,0,37304,29,500,1,0,1,No
0,33017,0,10333,18,0,0,0,1,Yes
0,16883,0,4398,12,500,2,0,1,Yes
0,23188,0,1291,8,0,0,0,0,No
0,56289,0,24051,15,0,0,0,1,No
0,5346,0,0,0,0,0,0,0,No
0,24475,0,800,8,800,8,0,0,No
0,25753,0,3400,21,0,0,0,0,Yes
0,70659,0,9178,8,0,0,0,1,No
0,1000,0,0,0,0,0,0,0,No
1,63162,0,27564,8,0,0,0,1,No
0,17472,0,500,1,0,0,0,0,No
0,6058,0,0,0,0,0,0,0,No
0,11005,0,5736,3,0,0,0,1,No
0,32424,0,39635,16,0,0,0,1,Yes
0,31784,0,350,1,350,1,0,0,No
0,126167,0,190160,15,0,0,0,1,No
0,17079,0,4000,3,0,0,0,0,No
0,35493,0,0,0,0,0,0,0,No
1,84979,0,36702,16,0,0,0,1,No
0,22029,0,2882,14,0,0,0,1,Yes
0,771,0,13160,4,0,0,0,0,No
0,50416,0,4574,13,450,1,0,1,No
1,81866,0,10000,4,0,0,0,0,No
0,85696,0,18603,14,0,0,0,1,Yes
0,134882,0,15717,14,0,0,0,1,No
0,3919,0,500,1,0,0,0,0,No
0,43310,0,10058,13,0,0,0,1,Yes
0,18148,0,26,3,0,0,0,1,No
0,51653,0,11052,14,0,0,0,1,Yes
1,179832,2954,18218,20,2500,5,0,1,No
0,44324,0,650,4,650,4,0,0,No
0,90666,0,32474,14,0,0,0,1,No
0,10741,0,6593,8,1108,2,0,0,No
1,69954,0,8500,5,500,1,0,0,No
0,13004,1000,13890,39,0,0,0,0,Yes
0,29657,0,8092,4,0,0,0,1,No
0,11974,0,4025,12,2400,6,0,0,No
0,18601,0,5899,12,0,0,0,1,No
0,27604,0,1570,6,0,0,0,0,No
1,126490,0,8808,15,5183,12,0,0,No
1,57642,0,52176,15,0,0,0,1,No
0,14598,0,625,5,0,0,0,0,No
0,6822,0,0,0,0,0,0,0,No
0,55922,2273,8104,19,4104,16,0,0,No
0,9620,0,500,1,0,0,0,0,No
0,12966,0,15021,16,886,3,0,1,No
0,39450,0,0,0,0,0,0,0,No
1,121156,0,12245,6,1000,2,0,0,No
0,28028,0,0,0,0,0,0,0,No
1,130748,0,65510,37,6349,7,0,1,Yes
0,17481,0,0,0,0,0,0,0,No
0,5000,0,5000,1,0,0,0,0,No
0,22885,0,1060,2,0,0,0,0,No
1,26065,0,5600,6,1500,3,0,0,Yes
0,10760,0,0,0,0,0,0,0,No
0,9312,0,3405,8,250,1,0,0,No
0,14775,0,14275,9,0,0,0,1,Yes
0,8060,0,1750,4,0,0,0,0,No
1,89222,0,0,0,0,0,1,0,No
0,16148,0,2625,14,0,0,0,0,No
0,4316,0,1375,4,0,0,0,0,No
0,9372,0,0,0,0,0,0,0,No
0,40424,0,44110,26,343,3,0,1,Yes
0,49519,0,25762,18,0,0,0,1,No
0,37305,0,10205,13,0,0,0,1,No
0,7273,0,375,3,0,0,0,0,No
1,76595,0,10577,2,9577,1,0,0,No
0,33629,0,4970,10,150,1,0,1,No
0,14440,0,365,2,0,0,0,0,No
1,62339,0,0,0,0,0,0,0,No
0,53040,0,3960,9,0,0,0,0,No
0,40346,0,5412,13,0,0,0,1,No
0,23835,0,0,0,0,0,0,0,No
0,17613,0,5030,9,0,0,0,1,No
0,2131,0,405,3,0,0,0,0,No
0,20885,0,751,12,0,0,0,1,No
0,2124,0,2324,2,0,0,0,0,No
0,62645,0,19602,11,0,0,0,1,No
1,139032,0,19565,17,1150,4,1,1,No
0,45533,0,12247,20,0,0,0,1,No
0,35509,0,14204,13,0,0,0,1,Yes
1,170632,0,4650,3,0,0,0,0,No
0,59650,0,5050,16,3950,13,0,0,No
0,8273,0,0,0,0,0,0,0,Yes
0,5425,0,2000,9,0,0,0,0,No
1,59927,739,3100,3,0,0,0,0,No
1,33972,0,21029,29,0,0,0,1,No
1,71794,0,6000,3,0,0,0,0,No
0,47301,1005,4561,4,0,0,0,0,No
0,60854,0,5240,5,0,0,0,0,No
0,11680,0,1460,3,0,0,0,0,No
0,13942,0,5822,12,0,0,0,1,No
0,24917,0,3948,14,0,0,0,1,No
0,131125,862,4993,11,50,1,0,0,No
0,19640,0,935,3,0,0,0,0,No
0,31611,0,4030,12,0,0,0,1,No
0,16014,0,0,0,0,0,0,0,No
0,16063,0,2330,9,0,0,0,0,No
0,91605,0,37840,18,0,0,0,1,No
0,26504,0,10599,29,1000,7,0,1,No
1,62907,0,3200,3,200,1,0,0,No
0,12532,0,2069,9,0,0,0,1,No
1,52584,0,2500,1,0,0,0,0,No
0,20954,0,375,3,0,0,0,0,No
0,35185,0,5957,7,0,0,0,1,No
0,72297,0,16241,16,0,0,0,1,No
0,58387,0,14581,39,0,0,0,1,No
0,9128,0,0,0,0,0,0,0,No
0,37520,0,19924,6,0,0,0,1,No
0,9399,0,2125,10,0,0,0,0,No
0,10071,0,27701,16,0,0,0,1,No
0,57793,0,20959,15,1198,3,0,1,No
0,28867,0,19169,28,0,0,0,1,No
0,1010,0,0,0,0,0,0,0,No
0,11463,0,339,4,0,0,0,1,No
0,26173,0,305,1,0,0,0,1,No
0,404,0,550,3,0,0,0,0,No
0,59017,0,34746,25,0,0,0,1,No
0,34235,0,18910,7,250,1,0,1,No
0,11933,0,249,3,79,1,0,0,No
0,5000,0,2125,3,0,0,0,0,Yes
0,2622,0,1625,6,0,0,1,0,No
0,11310,0,5021,2,0,0,0,1,No
0,39142,0,14981,28,0,0,0,1,Yes
0,11181,0,929,12,0,0,0,1,No
0,3974,0,365,3,0,0,0,0,No
0,18476,0,8525,4,200,1,0,0,No
0,64385,0,981,5,0,0,0,0,Yes
1,73597,0,25447,8,0,0,0,1,No
0,54899,0,500,1,500,1,0,0,No
0,3016,0,0,0,0,0,0,0,Yes
0,6690,0,40,2,0,0,0,0,No
0,13431,0,2643,4,0,0,0,0,No
1,64048,0,69754,15,150,1,0,1,No
0,33239,0,667,3,0,0,0,1,No
0,22030,0,13103,15,0,0,0,1,No
0,7375,0,3000,16,0,0,0,0,No
0,51307,4640,580,3,0,0,0,0,No
0,27227,0,36282,22,0,0,0,1,No
0,64105,0,28646,10,0,0,0,1,No
0,39900,0,15840,2,0,0,0,1,No
0,9521,0,1250,3,0,0,0,0,No
0,80255,0,15814,16,0,0,0,1,No
0,52514,0,29969,23,250,1,0,1,No
0,53842,0,11641,16,0,0,0,1,No
0,55496,1000,23605,9,300,2,0,1,No
0,30249,0,50547,48,0,0,0,1,No
0,1710,0,140,2,0,0,0,0,No
0,28217,0,1197,3,1197,3,0,0,No
0,33027,0,37706,15,0,0,0,1,No
0,81192,6914,10644,14,500,1,0,1,No
0,44381,0,953,4,773,2,0,0,Yes
1,55338,5123,17254,17,800,2,0,1,No
0,21212,0,8759,13,0,0,0,1,No
0,5692,0,0,0,0,0,0,0,No
0,128039,0,49045,13,0,0,0,1,No
0,47051,0,7179,11,500,1,0,1,No
0,181209,0,39722,21,0,0,0,1,No
0,3890,0,342,11,0,0,0,1,No
0,4,0,460,1,0,0,0,0,No
1,53465,0,358,3,150,1,0,0,No
0,6875,0,2125,10,0,0,0,0,No
0,1966,733,0,0,0,0,0,0,No
0,35764,0,28450,23,800,2,1,1,Yes
0,21030,0,2409,9,0,0,0,1,No
0,96583,0,22818,23,0,0,0,1,No
0,19763,0,2434,9,0,0,0,1,No
0,20107,0,18785,15,0,0,0,1,Yes
0,75068,783,6781,7,4316,4,0,0,No
0,27012,0,3500,7,0,0,0,0,No
0,17417,0,3035,7,0,0,0,1,No
0,34273,0,200,3,200,3,0,0,No
0,187247,0,30129,25,0,0,0,1,No
0,15124,0,290,3,0,0,0,0,No
0,10290,0,1365,12,0,0,0,1,No
0,11845,0,0,0,0,0,0,0,No
0,1000,0,1000,1,0,0,0,0,No
0,11938,0,0,0,0,0,0,0,No
0,55940,0,1000,1,0,0,0,0,No
0,55165,0,17226,8,0,0,0,1,No
0,9756,0,950,4,950,4,0,0,No
0,22103,0,2100,4,500,1,0,0,No
0,11216,0,12299,14,100,2,0,1,No
0,30278,0,0,0,0,0,0,0,No
0,100053,0,77517,14,0,0,0,1,No
1,96426,0,6300,26,2800,22,0,0,No
0,20986,0,365,3,0,0,0,0,No
0,76337,0,26960,32,0,0,0,1,No
0,50771,0,67148,54,19165,17,0,1,Yes
0,24357,0,0,0,0,0,0,0,No
0,8103,0,0,0,0,0,0,0,No
0,2875,0,1500,5,0,0,0,0,No
0,8905,0,2250,10,0,0,0,0,No
0,19762,0,0,0,0,0,0,0,No
1,105315,1614,11100,8,1100,7,0,0,No
0,8194,0,15,1,0,0,0,0,No
0,64165,0,13512,19,0,0,0,1,No
0,20738,0,650,2,0,0,0,0,No
0,22325,0,465,4,200,1,0,0,No
1,37068,0,3100,3,600,2,0,0,No
0,92906,0,55180,17,0,0,0,1,No
1,41472,1000,2700,3,200,2,0,0,No
0,115307,0,40964,18,1000,2,0,1,Yes
0,2068,0,330,1,0,0,0,0,No
0,10781,0,0,0,0,0,0,0,No
0,18671,0,15350,2,0,0,0,1,No
0,27768,4132,15592,16,0,0,0,1,Yes
0,34374,0,1016,3,700,2,0,0,No
0,51028,0,15706,14,0,0,0,1,No
0,8953,0,3250,19,0,0,0,0,No
0,36632,0,5507,13,0,0,0,1,No
0,27117,0,0,0,0,0,0,0,Yes
0,17202,0,2590,11,0,0,0,0,No
0,4805,0,1875,8,0,0,0,0,No
0,9095,0,0,0,0,0,0,0,No
0,33820,0,500,1,500,1,0,0,Yes
0,56183,0,15250,24,0,0,0,1,Yes
0,101443,0,19799,25,0,0,0,1,No
0,23827,0,2527,12,0,0,0,1,No
0,42318,0,29208,6,0,0,0,1,Yes
1,104801,0,36189,11,750,2,0,1,No
0,11736,0,500,1,500,1,0,0,No
1,46763,1952,23863,32,7500,15,0,1,No
0,50539,0,509,3,0,0,0,0,Yes
0,27334,0,30642,15,0,0,0,1,No
1,361781,2593,13000,4,500,1,1,0,No
1,107776,0,14300,10,3800,8,0,0,No
0,78339,0,20516,13,0,0,0,1,No
1,77696,0,39209,10,0,0,0,1,No
0,14077,0,25000,5,0,0,0,0,No
0,26621,0,4353,15,500,1,0,0,No
0,36123,0,42882,43,250,1,0,1,No
0,21867,846,7657,6,100,1,0,1,Yes
0,32332,0,49975,19,0,0,0,1,No
0,27201,0,3130,5,0,0,0,0,No
0,28324,0,5012,12,0,0,0,1,No
0,122170,0,38930,13,0,0,0,1,No
0,186230,0,32653,19,0,0,0,1,No
0,20625,0,1725,4,0,0,0,0,No
0,18831,0,0,0,0,0,0,0,No
0,7470,0,0,0,0,0,0,0,No
1,55542,0,17837,16,850,3,0,1,No
0,27087,0,1250,4,250,3,0,0,No
0,29007,0,4358,25,1448,7,0,0,No
0,12378,0,0,0,0,0,0,0,No
1,59767,0,10002,15,300,1,0,1,Yes
0,67418,0,33474,11,0,0,0,1,Yes
1,73909,2475,1700,5,1700,5,0,0,No
0,8254,0,17747,13,0,0,0,1,No
1,87874,1518,31394,12,1050,2,0,1,No
0,17069,0,0,0,0,0,0,0,No
0,1100,0,0,0,0,0,0,0,No
0,34840,0,20476,20,0,0,0,1,No
0,13244,0,16272,3,0,0,0,1,No
0,34241,0,3937,13,0,0,0,1,No
0,23785,0,3383,3,0,0,0,0,No
0,22756,0,9214,8,1500,3,0,1,No
0,46250,0,26088,7,0,0,0,1,No
0,18941,590,11745,14,300,3,0,1,No
1,58853,0,350,1,350,1,0,0,Yes
0,9150,0,1500,3,1500,3,0,0,No
0,48537,0,30779,16,350,2,0,1,Yes
0,148746,0,41080,20,400,1,1,1,Yes
0,39371,0,2125,3,0,0,0,0,No
0,38344,0,0,0,0,0,0,0,No
0,14351,0,503,9,0,0,0,1,No
0,51963,0,12329,21,0,0,0,1,No
0,78262,0,38044,15,0,0,0,1,Yes
0,148592,0,52579,14,0,0,0,1,No
0,27887,0,0,0,0,0,0,0,No
1,23041,0,12650,7,2150,5,0,0,No
0,12926,0,0,0,0,0,0,0,No
1,137132,0,41382,23,300,3,0,1,No
0,23885,0,205,3,0,0,0,1,No
0,4116,0,1750,4,0,0,0,0,Yes
1,27670,500,10000,24,3350,19,0,0,No
0,186234,0,61452,12,0,0,0,1,No
1,40079,0,4600,5,1000,2,0,0,Yes
1,200293,2916,13850,12,2850,10,1,0,No
0,6035,0,155,2,0,0,0,0,No
0,15167,0,500,1,0,0,0,0,No
0,21172,0,9518,13,300,1,0,1,No
0,69615,0,72566,17,150,1,0,1,No
0,36183,0,2300,7,2300,7,0,0,No
1,9612,0,71272,34,19140,19,0,1,No
0,8709,0,0,0,0,0,0,0,No
0,18218,0,1375,4,0,0,0,0,No
0,16617,0,6534,14,0,0,0,1,No
0,132049,0,55657,23,0,0,0,1,No
0,18851,0,2910,7,0,0,0,1,No
0,40119,0,18459,15,0,0,0,1,Yes
0,33533,0,100,1,100,1,0,0,No
0,25375,0,205,3,0,0,0,0,No
0,9474,0,1500,3,1500,3,0,0,No
0,12797,0,0,0,0,0,0,0,No
0,24265,0,595,3,0,0,0,1,No
0,58293,0,32095,12,0,0,0,1,Yes
0,67451,0,0,0,0,0,0,0,No
0,82195,2254,38965,12,0,0,0,1,No
0,23750,0,0,0,0,0,0,0,No
0,66500,0,26084,32,0,0,0,1,No
0,30360,0,1620,3,0,0,0,1,Yes
0,70342,0,18706,16,0,0,0,1,No
0,74132,0,14365,13,0,0,0,1,No
0,29611,0,0,0,0,0,0,0,No
1,129215,2224,199324,35,0,0,1,1,Yes
0,3684,0,0,0,0,0,0,0,No
0,4678,0,500,1,0,0,0,0,No
0,1399,0,0,0,0,0,0,0,No
0,30978,0,7650,13,0,0,0,1,No
0,19386,0,27694,23,0,0,0,1,No
0,9599,0,14618,13,0,0,0,1,Yes
0,35906,0,6624,13,0,0,0,1,No
0,6639,0,0,0,0,0,0,0,No
0,2652,0,0,0,0,0,0,0,No
0,42936,0,11650,14,0,0,0,1,No
0,21366,0,3332,14,0,0,0,1,No
0,52591,0,15645,13,0,0,0,1,No
0,12034,0,7274,12,0,0,0,1,No
0,2219,0,100,1,0,0,0,0,No
1,29724,0,4500,3,500,1,0,0,No
0,21045,0,2500,6,0,0,0,0,No
0,9760,0,5465,3,0,0,0,1,Yes
0,38777,0,11557,13,2557,12,0,0,No
0,4998,0,1200,3,200,2,0,0,No
0,25078,1555,3876,13,0,0,0,1,No
1,99422,0,34414,12,27914,6,0,0,No
1,40778,0,6295,5,0,0,0,1,No
0,37427,0,3320,6,1500,3,0,0,No
0,18286,0,1550,12,1550,12,0,0,No
0,38282,0,27896,22,0,0,0,1,No
0,20648,0,10475,8,0,0,0,0,No
0,38993,0,0,0,0,0,0,0,No
1,49880,957,35057,54,7336,19,0,1,Yes
1,222428,0,20925,23,9000,18,1,0,No
0,24755,0,4875,16,0,0,0,0,No
1,7772,0,0,0,0,0,0,0,No
0,42522,0,14804,24,950,2,0,1,Yes
0,50536,0,16380,8,0,0,0,1,No
0,11941,0,1875,9,0,0,0,0,No
0,73099,0,15010,7,0,0,0,1,Yes
0,2000,0,1350,4,1000,2,0,0,No
0,52067,0,21929,14,0,0,0,1,No
0,35155,0,24250,8,0,0,0,1,No
0,40432,0,22869,17,0,0,0,1,No
1,24883,0,60170,24,2000,4,0,1,No
0,9064,0,0,0,0,0,0,0,No
0,15390,0,13071,15,0,0,0,1,Yes
0,90947,0,24905,13,0,0,0,1,Yes
1,22115,0,0,0,0,0,0,0,No
0,17283,0,21260,10,0,0,0,1,No
0,14278,0,0,0,0,0,0,0,No
0,4001,0,3160,6,0,0,0,1,No
0,27129,0,36506,28,0,0,0,1,No
0,3516,0,0,0,0,0,0,0,No
0,17503,0,11335,2,0,0,0,1,No
0,30203,0,75,3,0,0,0,0,No
0,20010,0,8953,18,0,0,0,1,No
0,40775,0,8441,15,0,0,0,1,No
0,39742,0,1582,4,590,1,0,0,No
0,54264,0,1283,3,0,0,0,1,No
0,23080,0,5739,10,0,0,0,1,No
0,8296,0,0,0,0,0,0,0,No
0,168731,0,40757,13,0,0,0,1,No
0,7551,0,1945,3,0,0,0,1,No
1,44509,5129,3100,3,0,0,0,0,No
0,8981,0,0,0,0,0,0,0,No
0,29595,0,47581,15,0,0,0,1,No
1,117445,0,89660,88,1584,3,0,1,Yes
0,639,0,840,1,0,0,0,0,No
0,76371,0,15244,12,0,0,0,1,No
0,12502,0,8569,19,0,0,1,1,No
0,27723,0,11246,11,0,0,0,1,No
0,59464,0,34701,19,100,1,0,1,No
0,69590,0,23584,19,0,0,0,1,No
1,216850,0,18200,38,8200,37,0,0,No
0,37806,0,5000,19,0,0,0,0,No
0,24246,0,1066,4,0,0,0,0,No
0,122352,0,43258,18,0,0,0,1,No
0,11051,0,3475,21,0,0,0,0,No
1,75052,0,25195,9,0,0,0,1,Yes
0,20552,0,0,0,0,0,0,0,No
0,41885,0,33039,18,0,0,0,1,No
0,152331,0,62414,10,0,0,0,1,Yes
0,34390,0,700,3,600,2,0,0,No
0,1100,0,1100,8,0,0,0,0,No
0,57786,0,29734,15,0,0,0,1,No
0,3850,0,1725,7,0,0,0,0,No
0,38263,1466,18989,12,0,0,0,1,No
0,58238,0,11654,13,0,0,0,1,No
0,20324,1776,300,2,200,1,0,0,No
0,3942,0,0,0,0,0,0,0,No
0,13172,0,314,2,0,0,0,0,No
0,11490,0,200,3,100,2,0,0,No
0,1305,0,24720,21,800,3,0,1,Yes
1,46943,0,12300,7,2300,6,0,0,No
0,30408,0,18794,4,0,0,0,1,Yes
0,5680,0,100,1,0,0,0,0,No
1,83989,0,19585,15,0,0,0,1,No
0,35972,0,1974,9,0,0,0,1,No
0,2608,0,0,0,0,0,0,0,No
0,53599,0,28383,28,0,0,0,1,Yes
0,27263,0,5920,14,0,0,0,0,No
0,10367,0,1516,4,0,0,0,1,No
0,19802,0,12030,12,11900,9,0,0,No
1,46097,0,13055,5,0,0,0,0,No
0,9500,1000,0,0,0,0,0,0,No
0,63858,0,8628,14,0,0,0,1,No
0,6086,0,0,0,0,0,0,0,No
0,2237,0,150,3,0,0,0,0,No
0,108886,0,41115,16,100,1,0,1,No
0,21633,0,6853,11,0,0,0,1,Yes
0,81155,0,72099,22,900,2,0,1,No
0,22555,0,20440,15,0,0,0,1,No
0,3858,0,2604,11,0,0,0,1,Yes
0,13628,0,156,1,0,0,0,0,No
0,45608,0,2000,4,1000,2,0,0,No
0,51221,0,18549,12,0,0,0,1,No
0,2410,0,1000,1,0,0,0,0,No
0,6150,0,1600,3,0,0,0,0,No
0,131196,0,71497,15,0,0,0,1,Yes
0,9815,0,2833,13,0,0,0,1,No
0,8653,0,3760,10,0,0,0,1,Yes
0,4924,0,0,0,0,0,0,0,No
0,10267,0,770,4,0,0,0,1,No
0,21012,0,1089,3,0,0,0,1,No
0,37800,0,14341,13,0,0,0,1,Yes
0,3849,0,0,0,0,0,0,0,No
0,12735,0,11382,6,0,0,0,1,No
0,10698,0,1210,2,0,0,0,0,No
0,386,0,144,6,0,0,0,1,Yes
0,13565,0,5364,14,0,0,0,1,No
0,14192,0,0,0,0,0,0,0,No
1,35456,4606,2500,1,0,0,0,0,No
0,21010,1433,0,0,0,0,0,0,No
0,16378,0,5016,12,0,0,0,1,No
0,60751,0,37872,12,0,0,0,1,No
0,76001,0,26266,22,500,1,0,1,No
0,27518,0,12842,16,0,0,0,1,Yes
0,47053,0,25816,13,0,0,0,1,No
0,1846,0,62,2,0,0,0,1,No
1,169464,0,11000,3,1000,2,0,0,No
0,21809,0,7335,11,0,0,0,1,No
0,16260,0,4250,12,0,0,0,0,Yes
0,16099,0,2068,10,0,0,0,1,No
0,2375,0,1500,5,0,0,0,0,No
0,6629,0,2272,5,0,0,0,1,No
0,64107,0,16075,16,0,0,0,1,No
0,6348,0,2000,1,0,0,0,1,No
0,36802,0,17048,14,0,0,0,1,No
1,91691,0,26517,13,0,0,0,1,No
0,15980,0,5790,10,0,0,0,0,No
0,15418,0,1306,4,1306,4,0,0,No
0,2542,0,1086,13,0,0,0,1,No
0,25735,693,7110,15,0,0,0,1,No
0,22444,0,8162,6,0,0,0,1,No
0,41196,0,22583,15,0,0,0,1,Yes
0,8500,0,4125,24,0,0,0,0,No
0,20810,0,7183,14,0,0,0,1,Yes
1,12763,0,2950,5,450,4,0,0,No
0,3332,0,0,0,0,0,0,0,No
0,11200,0,700,3,700,3,0,0,No
0,29133,0,0,0,0,0,0,0,No
0,4969,0,0,0,0,0,0,0,No
0,43241,0,1050,7,1050,7,0,0,No
0,32110,0,17449,6,0,0,0,1,No
0,23743,0,0,0,0,0,0,0,No
0,27933,0,8983,14,500,1,0,1,No
0,26970,0,35783,14,0,0,0,1,No
0,7510,0,2271,3,0,0,0,1,No
0,6874,0,3277,10,0,0,0,1,Yes
0,46103,0,14762,10,0,0,0,1,No
0,16068,0,11285,7,0,0,0,1,No
0,35518,0,45238,19,0,0,0,1,No
0,58440,0,26060,17,0,0,0,1,No
0,12013,0,854,2,0,0,0,0,No
0,15002,0,55,3,0,0,0,0,No
0,108259,0,73402,54,4371,12,0,1,Yes
0,23970,0,500,1,500,1,0,0,No
0,11960,0,6726,14,500,1,0,1,No
0,22753,0,953,6,0,0,0,0,No
0,17930,0,4736,18,0,0,0,1,No
0,9180,0,1400,4,1400,4,0,0,No
0,32329,0,12513,13,0,0,0,1,No
0,9518,0,1500,3,1500,3,0,0,No
0,7198,0,30183,16,0,0,0,1,Yes
0,52953,0,0,0,0,0,0,0,No
0,26483,0,23225,11,0,0,0,1,Yes
1,117688,0,42379,9,800,3,0,1,No
0,18663,0,8156,15,0,0,0,1,No
0,10624,0,1000,1,0,0,0,0,No
0,7360,0,5245,15,0,0,0,1,Yes
0,12382,0,30226,16,0,0,0,1,No
1,95507,0,15976,5,0,0,0,0,Yes
0,5778,0,356,5,0,0,0,0,No
0,9313,0,3262,11,0,0,0,1,No
1,41247,0,6550,3,50,1,0,0,No
1,113728,1745,16978,18,550,2,0,1,Yes
0,33206,0,13324,26,0,0,0,1,Yes
0,54487,0,12166,16,0,0,0,1,No
1,172570,0,12022,10,250,2,0,0,No
0,15844,0,3467,5,0,0,0,1,No
0,19295,0,0,0,0,0,0,0,No
1,49,0,16626,8,150,1,0,1,No
1,73163,0,2000,1,0,0,0,0,No
0,8498,0,0,0,0,0,0,0,No
0,38881,0,23978,14,0,0,0,1,No
0,14374,0,2742,12,0,0,0,0,Yes
0,11093,0,3677,6,3677,6,0,0,No
0,16937,0,1852,3,1852,3,0,0,No
0,77332,0,76100,10,0,0,0,1,Yes
0,5328,0,0,0,0,0,0,0,No
0,5576,0,0,0,0,0,0,0,No
0,33082,0,19903,17,500,1,0,1,Yes
0,9954,0,500,1,0,0,0,0,No
0,10626,0,156,2,0,0,0,0,No
0,2223,0,0,0,0,0,0,0,No
0,7188,0,0,0,0,0,0,0,No
0,13596,0,0,0,0,0,0,0,No
0,7996,0,0,0,0,0,0,0,No
0,3063,0,3063,7,0,0,0,1,No
0,385988,0,1651,13,0,0,0,1,No
